outcome,R,entry_p,exit_p,entry_ts,exit_ts,be_activated,sl_price,tp_price,be_trigger_price,log_events,trade_id,month
TP,1.4,1.06842,1.06765,2024-05-01 13:15:01.780000+00:00,2024-05-01 13:24:57.610000+00:00,True,1.06897,1.06765,1.0682,"[{'ts': Timestamp('2024-05-01 13:16:44.610000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0682}]",2151,2024_05
BE,0.0,1.07015,1.07015,2024-05-02 12:03:03.334000+00:00,2024-05-02 12:35:13.468000+00:00,True,1.07182,1.067812,1.069482,"[{'ts': Timestamp('2024-05-02 12:31:38.793000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.06948}]",2152,2024_05
BE,0.0,1.0747,1.0747,2024-05-03 11:39:01.911000+00:00,2024-05-03 11:48:14.842000+00:00,True,1.07506,1.074196,1.074556,"[{'ts': Timestamp('2024-05-03 11:39:40.928000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07455}]",2153,2024_05
TP,1.4,1.07726,1.077792,2024-05-06 12:00:03.651000+00:00,2024-05-06 12:13:15.923000+00:00,True,1.07688,1.077792,1.077412,"[{'ts': Timestamp('2024-05-06 12:02:30.248000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07742}]",2154,2024_05
TIME_EXIT,0.565217391304189,1.07779,1.07818,2024-05-07 13:06:01.207000+00:00,2024-05-07 14:05:58.908000+00:00,True,1.0771,1.078756,1.078066,"[{'ts': Timestamp('2024-05-07 13:30:15.968000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07807}]",2155,2024_05
BE,0.0,1.07487,1.07487,2024-05-08 15:36:01.066000+00:00,2024-05-08 16:25:52.900000+00:00,True,1.07408,1.075976,1.075186,"[{'ts': Timestamp('2024-05-08 15:45:30.284000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07519}]",2156,2024_05
TP,1.4,1.07301,1.07392,2024-05-09 12:03:01.400000+00:00,2024-05-09 12:30:00.363000+00:00,True,1.07236,1.07392,1.07327,"[{'ts': Timestamp('2024-05-09 12:09:28.810000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07327}]",2157,2024_05
TP,1.4,1.07781,1.076788,2024-05-10 12:33:01.112000+00:00,2024-05-10 12:45:59.887000+00:00,True,1.07854,1.076788,1.077518,"[{'ts': Timestamp('2024-05-10 12:35:57.717000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07751}]",2158,2024_05
BE,0.0,1.07999,1.07999,2024-05-13 13:12:01.111000+00:00,2024-05-13 14:08:03.299000+00:00,True,1.07944,1.08076,1.08021,"[{'ts': Timestamp('2024-05-13 13:15:20.529000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08021}]",2159,2024_05
BE,0.0,1.07973,1.07973,2024-05-14 11:06:01.041000+00:00,2024-05-14 11:11:25.544000+00:00,True,1.08013,1.07917,1.07957,"[{'ts': Timestamp('2024-05-14 11:09:12.264000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07957}]",2160,2024_05
TP,1.4,1.08243,1.083424,2024-05-15 11:54:13.088000+00:00,2024-05-15 12:05:49.054000+00:00,True,1.08172,1.083424,1.082714,"[{'ts': Timestamp('2024-05-15 11:55:41.230000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08272}]",2161,2024_05
BE,0.0,1.08661,1.08661,2024-05-16 12:18:05.694000+00:00,2024-05-16 12:30:42.921000+00:00,True,1.08558,1.088052,1.087022,"[{'ts': Timestamp('2024-05-16 12:30:04.989000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08704}]",2162,2024_05
TIME_EXIT,0.34545454545479,1.08387,1.08406,2024-05-17 11:12:03.533000+00:00,2024-05-17 12:12:03.051000+00:00,True,1.08332,1.08464,1.08409,"[{'ts': Timestamp('2024-05-17 11:23:12.728000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0841}]",2163,2024_05
TIME_EXIT,0.8421052631578604,1.08676,1.08612,2024-05-20 11:09:01.042000+00:00,2024-05-20 12:08:59.967000+00:00,True,1.08752,1.085696,1.086456,"[{'ts': Timestamp('2024-05-20 11:24:37.154000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08645}]",2164,2024_05
TP,1.4,1.0857,1.085112,2024-05-21 13:00:01.506000+00:00,2024-05-21 13:00:04.481000+00:00,True,1.08612,1.085112,1.085532,"[{'ts': Timestamp('2024-05-21 13:00:02.495000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08545}]",2165,2024_05
TP,1.4,1.08428,1.083398,2024-05-22 17:27:06.430000+00:00,2024-05-22 18:00:27.278000+00:00,True,1.08491,1.083398,1.084028,"[{'ts': Timestamp('2024-05-22 17:31:10.770000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08402}]",2166,2024_05
TP,1.4,1.08444,1.085238,2024-05-23 11:33:09.947000+00:00,2024-05-23 11:59:01.022000+00:00,True,1.08387,1.085238,1.084668,"[{'ts': Timestamp('2024-05-23 11:34:12.657000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08467}]",2167,2024_05
TIME_EXIT,-0.18446601941739071,1.08495,1.08514,2024-05-24 16:48:02.264000+00:00,2024-05-24 17:47:54.354000+00:00,False,1.08598,1.083508,1.084538,[],2168,2024_05
TIME_EXIT,0.06481481481482823,1.08586,1.08593,2024-05-27 14:54:02.259000+00:00,2024-05-27 15:53:24.071000+00:00,False,1.08478,1.087372,1.086292,[],2169,2024_05
TP,1.4,1.08794,1.088878,2024-05-28 11:03:03.599000+00:00,2024-05-28 11:17:51.086000+00:00,True,1.08727,1.088878,1.088208,"[{'ts': Timestamp('2024-05-28 11:04:18.772000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08821}]",2170,2024_05
TIME_EXIT,1.0357142857142736,1.08326,1.08123,2024-05-29 14:21:03.027000+00:00,2024-05-29 15:20:58.909000+00:00,True,1.08522,1.080516,1.082476,"[{'ts': Timestamp('2024-05-29 14:23:00.197000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08247}]",2171,2024_05
TP,1.4,1.08169,1.083202,2024-05-30 12:30:01.014000+00:00,2024-05-30 12:55:57.995000+00:00,True,1.08061,1.083202,1.082122,"[{'ts': Timestamp('2024-05-30 12:30:06.445000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08227}]",2172,2024_05
BE,0.0,1.08501,1.08501,2024-05-31 11:03:04.216000+00:00,2024-05-31 11:55:00.209000+00:00,True,1.08449,1.085738,1.085218,"[{'ts': Timestamp('2024-05-31 11:05:57.616000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08522}]",2173,2024_05
TP,1.4,1.08373,1.084122,2024-06-03 11:00:02.056000+00:00,2024-06-03 11:14:29.609000+00:00,True,1.08345,1.084122,1.083842,"[{'ts': Timestamp('2024-06-03 11:00:51.372000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08385}]",2174,2024_06
TP,1.4,1.08751,1.08702,2024-06-06 11:03:01.211000+00:00,2024-06-06 11:21:35.411000+00:00,True,1.08786,1.08702,1.08737,"[{'ts': Timestamp('2024-06-06 11:06:12.970000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08737}]",2175,2024_06
TIME_EXIT,1.0794912559618206,1.08974,1.08295,2024-06-07 12:30:01.119000+00:00,2024-06-07 13:30:01.046000+00:00,True,1.09603,1.080934,1.087224,"[{'ts': Timestamp('2024-06-07 12:30:02.174000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0872}]",2176,2024_06
TP,1.4,1.07382,1.074352,2024-06-10 11:06:01.053000+00:00,2024-06-10 11:13:44.045000+00:00,True,1.07344,1.074352,1.073972,"[{'ts': Timestamp('2024-06-10 11:09:03.499000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07398}]",2177,2024_06
TP,1.4,1.07394,1.072988,2024-06-11 11:09:01.556000+00:00,2024-06-11 11:14:43.605000+00:00,True,1.07462,1.072988,1.073668,"[{'ts': Timestamp('2024-06-11 11:10:44.960000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07366}]",2178,2024_06
BE,0.0,1.08283,1.08283,2024-06-12 13:24:01.071000+00:00,2024-06-12 13:39:53.840000+00:00,True,1.08154,1.084636,1.083346,"[{'ts': Timestamp('2024-06-12 13:29:35.062000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08335}]",2179,2024_06
BE,0.0,1.07864,1.07864,2024-06-13 12:18:01.046000+00:00,2024-06-13 12:30:00.699000+00:00,True,1.07764,1.08004,1.07904,"[{'ts': Timestamp('2024-06-13 12:21:18.677000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07904}]",2180,2024_06
TP,1.4,1.06893,1.067866,2024-06-14 13:09:01.092000+00:00,2024-06-14 13:21:49.968000+00:00,True,1.06969,1.067866,1.068626,"[{'ts': Timestamp('2024-06-14 13:10:22.545000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.06861}]",2181,2024_06
TP,1.4,1.07166,1.07236,2024-06-17 15:06:02.306000+00:00,2024-06-17 15:17:05.619000+00:00,True,1.07116,1.07236,1.07186,"[{'ts': Timestamp('2024-06-17 15:07:46.905000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07187}]",2182,2024_06
TIME_EXIT,0.48584905660381433,1.07216,1.07319,2024-06-18 12:30:01.046000+00:00,2024-06-18 13:30:01.012000+00:00,True,1.07004,1.075128,1.073008,"[{'ts': Timestamp('2024-06-18 12:30:12.916000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07301}]",2183,2024_06
TP,1.4,1.07287,1.072016,2024-06-20 11:24:03.532000+00:00,2024-06-20 11:55:56.435000+00:00,True,1.07348,1.072016,1.072626,"[{'ts': Timestamp('2024-06-20 11:36:07.503000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07262}]",2184,2024_06
TP,1.4,1.0722,1.071514,2024-06-25 11:03:01.422000+00:00,2024-06-25 11:26:51.615000+00:00,True,1.07269,1.071514,1.072004,"[{'ts': Timestamp('2024-06-25 11:17:40.109000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07197}]",2185,2024_06
TP,1.4,1.06831,1.069234,2024-06-26 11:42:06.227000+00:00,2024-06-26 11:58:03.953000+00:00,True,1.06765,1.069234,1.068574,"[{'ts': Timestamp('2024-06-26 11:52:42.959000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.06858}]",2186,2024_06
BE,0.0,1.06971,1.06971,2024-06-27 12:18:05.371000+00:00,2024-06-27 12:30:28.327000+00:00,True,1.06874,1.071068,1.070098,"[{'ts': Timestamp('2024-06-27 12:20:37.304000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07011}]",2187,2024_06
TP,1.4,1.07064,1.069464,2024-06-28 11:24:01.361000+00:00,2024-06-28 11:56:14.009000+00:00,True,1.07148,1.069464,1.070304,"[{'ts': Timestamp('2024-06-28 11:29:16.608000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0703}]",2188,2024_06
TP,1.4,1.07569,1.07275,2024-07-01 14:09:01.552000+00:00,2024-07-01 15:01:31.347000+00:00,True,1.07779,1.07275,1.07485,"[{'ts': Timestamp('2024-07-01 14:13:44.973000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07485}]",2189,2024_07
BE,0.0,1.07318,1.07318,2024-07-02 13:00:01.665000+00:00,2024-07-02 13:15:37.438000+00:00,True,1.07261,1.073978,1.073408,"[{'ts': Timestamp('2024-07-02 13:01:18.613000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07341}]",2190,2024_07
TP,1.4,1.07565,1.076924,2024-07-03 12:15:01.146000+00:00,2024-07-03 12:33:05.440000+00:00,True,1.07474,1.076924,1.076014,"[{'ts': Timestamp('2024-07-03 12:15:08.839000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07603}]",2191,2024_07
BE,0.0,1.08013,1.08013,2024-07-04 14:00:06.162000+00:00,2024-07-04 14:09:22.384000+00:00,True,1.07972,1.080704,1.080294,"[{'ts': Timestamp('2024-07-04 14:06:54.702000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0803}]",2192,2024_07
BE,0.0,1.08225,1.08225,2024-07-05 11:03:01.091000+00:00,2024-07-05 11:43:13.536000+00:00,True,1.08271,1.081606,1.082066,"[{'ts': Timestamp('2024-07-05 11:24:36.704000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08205}]",2193,2024_07
BE,0.0,1.08429,1.08429,2024-07-08 13:06:01.081000+00:00,2024-07-08 13:13:57.237000+00:00,True,1.085,1.083296,1.084006,"[{'ts': Timestamp('2024-07-08 13:08:37.587000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.084}]",2194,2024_07
TP,1.4,1.08206,1.081318,2024-07-09 11:09:02.077000+00:00,2024-07-09 11:38:33.865000+00:00,True,1.08259,1.081318,1.081848,"[{'ts': Timestamp('2024-07-09 11:18:32.144000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08184}]",2195,2024_07
TIME_EXIT,0.34545454545479,1.08228,1.08247,2024-07-10 11:30:03.153000+00:00,2024-07-10 12:30:02.214000+00:00,True,1.08173,1.08305,1.0825,"[{'ts': Timestamp('2024-07-10 11:36:47.984000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08254}]",2196,2024_07
BE,0.0,1.08901,1.08901,2024-07-12 11:54:01.526000+00:00,2024-07-12 12:03:15.286000+00:00,True,1.08932,1.088576,1.088886,"[{'ts': Timestamp('2024-07-12 11:55:00.122000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08886}]",2197,2024_07
TP,1.4,1.09169,1.090458,2024-07-15 15:21:01.670000+00:00,2024-07-15 16:11:38.033000+00:00,True,1.09257,1.090458,1.091338,"[{'ts': Timestamp('2024-07-15 15:25:46.762000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09133}]",2198,2024_07
BE,0.0,1.08787,1.08787,2024-07-16 13:39:01.290000+00:00,2024-07-16 14:09:58.888000+00:00,True,1.08684,1.089312,1.088282,"[{'ts': Timestamp('2024-07-16 13:52:17.086000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08829}]",2199,2024_07
TP,1.4,1.09281,1.09358,2024-07-18 12:15:01.080000+00:00,2024-07-18 12:30:33.129000+00:00,True,1.09226,1.09358,1.09303,"[{'ts': Timestamp('2024-07-18 12:15:26.704000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09303}]",2200,2024_07
TIME_EXIT,0.3013698630135438,1.08868,1.0889,2024-07-19 11:12:12.369000+00:00,2024-07-19 12:12:08.179000+00:00,True,1.08795,1.089702,1.088972,"[{'ts': Timestamp('2024-07-19 11:15:53.812000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08898}]",2201,2024_07
TIME_EXIT,0.18571428571423354,1.0885,1.08837,2024-07-22 12:33:03.044000+00:00,2024-07-22 13:33:02.534000+00:00,True,1.0892,1.08752,1.08822,"[{'ts': Timestamp('2024-07-22 12:44:00.283000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08821}]",2202,2024_07
BE,0.0,1.08553,1.08553,2024-07-23 13:03:02.223000+00:00,2024-07-23 13:07:57.990000+00:00,True,1.08589,1.085026,1.085386,"[{'ts': Timestamp('2024-07-23 13:04:23.776000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08538}]",2203,2024_07
TIME_EXIT,0.7156862745097032,1.08457,1.0853,2024-07-24 11:48:02.079000+00:00,2024-07-24 12:47:57.823000+00:00,True,1.08355,1.085998,1.084978,"[{'ts': Timestamp('2024-07-24 12:19:05.077000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08499}]",2204,2024_07
TIME_EXIT,0.8861788617884662,1.08611,1.08502,2024-07-25 17:27:04.890000+00:00,2024-07-25 18:27:04.547000+00:00,True,1.08734,1.084388,1.085618,"[{'ts': Timestamp('2024-07-25 17:46:40.777000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08561}]",2205,2024_07
TIME_EXIT,0.38400000000002876,1.08616,1.08568,2024-07-26 14:24:01.156000+00:00,2024-07-26 15:24:01.018000+00:00,True,1.08741,1.08441,1.08566,"[{'ts': Timestamp('2024-07-26 14:26:04.209000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08566}]",2206,2024_07
TP,1.4,1.08358,1.083202,2024-07-29 11:00:02.447000+00:00,2024-07-29 11:13:51.188000+00:00,True,1.08385,1.083202,1.083472,"[{'ts': Timestamp('2024-07-29 11:02:00.312000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08347}]",2207,2024_07
TP,1.4,1.0832,1.08271,2024-07-30 11:06:05.855000+00:00,2024-07-30 11:45:33.621000+00:00,True,1.08355,1.08271,1.08306,"[{'ts': Timestamp('2024-07-30 11:09:26.527000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08306}]",2208,2024_07
TP,1.4,1.08383,1.082878,2024-07-31 11:42:03.552000+00:00,2024-07-31 11:54:32.692000+00:00,True,1.08451,1.082878,1.083558,"[{'ts': Timestamp('2024-07-31 11:43:41.645000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08353}]",2209,2024_07
BE,0.0,1.07964,1.07964,2024-08-01 13:00:01.025000+00:00,2024-08-01 13:34:55.454000+00:00,True,1.08095,1.077806,1.079116,"[{'ts': Timestamp('2024-08-01 13:06:44.265000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07911}]",2210,2024_08
TP,1.4,1.08234,1.083026,2024-08-02 11:00:01.052000+00:00,2024-08-02 11:17:50.946000+00:00,True,1.08185,1.083026,1.082536,"[{'ts': Timestamp('2024-08-02 11:00:21.927000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08254}]",2211,2024_08
TIME_EXIT,0.922222222222096,1.09091,1.09174,2024-08-06 11:00:01.285000+00:00,2024-08-06 12:00:01.252000+00:00,True,1.09001,1.09217,1.09127,"[{'ts': Timestamp('2024-08-06 11:55:44.798000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09127}]",2212,2024_08
BE,0.0,1.09206,1.09206,2024-08-07 14:18:01.003000+00:00,2024-08-07 14:25:32.415000+00:00,True,1.09146,1.0929,1.0923,"[{'ts': Timestamp('2024-08-07 14:18:30.197000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0923}]",2213,2024_08
TP,1.4,1.09245,1.089426,2024-08-08 12:30:01.161000+00:00,2024-08-08 12:53:48.467000+00:00,True,1.09461,1.089426,1.091586,"[{'ts': Timestamp('2024-08-08 12:32:06.387000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09158}]",2214,2024_08
BE,0.0,1.09158,1.09158,2024-08-09 12:15:06.407000+00:00,2024-08-09 12:28:58.118000+00:00,True,1.09225,1.090642,1.091312,"[{'ts': Timestamp('2024-08-09 12:19:37.283000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09131}]",2215,2024_08
TIME_EXIT,-0.07792207792201167,1.09265,1.09259,2024-08-12 11:03:02.869000+00:00,2024-08-12 12:03:02.810000+00:00,False,1.09188,1.093728,1.092958,[],2216,2024_08
TP,1.4,1.09248,1.093054,2024-08-13 11:09:05.057000+00:00,2024-08-13 11:51:31.527000+00:00,True,1.09207,1.093054,1.092644,"[{'ts': Timestamp('2024-08-13 11:14:43.989000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09265}]",2217,2024_08
TIME_EXIT,0.06321839080450141,1.10245,1.10234,2024-08-14 12:03:02.363000+00:00,2024-08-14 13:03:00.233000+00:00,True,1.10419,1.100014,1.101754,"[{'ts': Timestamp('2024-08-14 12:31:02.222000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10174}]",2218,2024_08
TIME_EXIT,1.0330188679245402,1.10034,1.09596,2024-08-15 12:30:01.021000+00:00,2024-08-15 13:30:00.936000+00:00,True,1.10458,1.094404,1.098644,"[{'ts': Timestamp('2024-08-15 12:30:18.881000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0986}]",2219,2024_08
BE,0.0,1.09999,1.09999,2024-08-16 14:00:01.030000+00:00,2024-08-16 14:01:59.869000+00:00,True,1.10054,1.09922,1.09977,"[{'ts': Timestamp('2024-08-16 14:00:19.554000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09977}]",2220,2024_08
BE,0.0,1.10353,1.10353,2024-08-19 11:45:13.652000+00:00,2024-08-19 12:37:35.345000+00:00,True,1.10281,1.104538,1.103818,"[{'ts': Timestamp('2024-08-19 11:47:27.512000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10382}]",2221,2024_08
BE,0.0,1.10851,1.10851,2024-08-20 12:21:02.758000+00:00,2024-08-20 12:35:02.285000+00:00,True,1.10776,1.10956,1.10881,"[{'ts': Timestamp('2024-08-20 12:30:59.631000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10881}]",2222,2024_08
TIME_EXIT,0.9534883720929441,1.11294,1.11458,2024-08-21 15:24:02.573000+00:00,2024-08-21 16:24:02.572000+00:00,True,1.11122,1.115348,1.113628,"[{'ts': Timestamp('2024-08-21 15:25:55.870000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.11369}]",2223,2024_08
BE,0.0,1.11335,1.11335,2024-08-22 12:42:01.899000+00:00,2024-08-22 13:14:11.301000+00:00,True,1.11208,1.115128,1.113858,"[{'ts': Timestamp('2024-08-22 12:50:23.101000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.11387}]",2224,2024_08
TP,1.4,1.11092,1.111592,2024-08-23 13:57:01.466000+00:00,2024-08-23 14:00:02.643000+00:00,True,1.11044,1.111592,1.111112,"[{'ts': Timestamp('2024-08-23 13:58:10.910000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.11112}]",2225,2024_08
BE,0.0,1.1165,1.1165,2024-08-26 12:30:01.251000+00:00,2024-08-26 12:48:00.335000+00:00,True,1.11757,1.115002,1.116072,"[{'ts': Timestamp('2024-08-26 12:31:55.679000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.11606}]",2226,2024_08
TIME_EXIT,0.43137254901960387,1.11636,1.11592,2024-08-27 11:57:04.385000+00:00,2024-08-27 12:57:04.339000+00:00,True,1.11738,1.114932,1.115952,"[{'ts': Timestamp('2024-08-27 12:14:09.405000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.11594}]",2227,2024_08
TP,1.4,1.10707,1.108358,2024-08-29 15:09:02.438000+00:00,2024-08-29 15:57:32.920000+00:00,True,1.10615,1.108358,1.107438,"[{'ts': Timestamp('2024-08-29 15:10:53.762000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10745}]",2228,2024_08
BE,0.0,1.10648,1.10648,2024-08-30 13:51:01.367000+00:00,2024-08-30 14:22:56.983000+00:00,True,1.10454,1.109196,1.107256,"[{'ts': Timestamp('2024-08-30 13:54:06.503000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10726}]",2229,2024_08
BE,0.0,1.10806,1.10806,2024-10-01 12:15:01.969000+00:00,2024-10-01 12:32:30.233000+00:00,True,1.1093,1.106324,1.107564,"[{'ts': Timestamp('2024-10-01 12:19:05.241000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10756}]",2250,2024_10
TP,1.4,1.10721,1.105138,2024-10-02 12:15:01.065000+00:00,2024-10-02 12:47:29.156000+00:00,True,1.10869,1.105138,1.106618,"[{'ts': Timestamp('2024-10-02 12:16:42.345000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10661}]",2251,2024_10
TP,1.4,1.10456,1.103608,2024-10-03 12:03:02.939000+00:00,2024-10-03 12:24:24.006000+00:00,True,1.10524,1.103608,1.104288,"[{'ts': Timestamp('2024-10-03 12:04:43.370000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10428}]",2252,2024_10
